scalar,RGB_r,RGB_g,RGB_b
0.0,47,0,135
0.007874015748031496,50,0,138
0.015748031496062992,53,0,140
0.023622047244094488,56,0,142
0.031496062992125984,59,0,144
0.03937007874015748,62,0,146
0.047244094488188976,65,0,148
0.05511811023622047,68,0,150
0.06299212598425197,70,0,151
0.07086614173228346,73,0,153
0.07874015748031496,76,0,154
0.08661417322834646,79,0,156
0.09448818897637795,81,0,157
0.10236220472440945,84,0,158
0.11023622047244094,87,0,160
0.11811023622047244,89,0,161
0.12598425196850394,92,0,162
0.13385826771653542,95,0,163
0.14173228346456693,98,0,164
0.14960629921259844,100,0,165
0.15748031496062992,103,0,166
0.1653543307086614,106,0,166
0.1732283464566929,109,0,167
0.18110236220472442,111,0,168
0.1889763779527559,114,0,168
0.19685039370078738,117,0,168
0.2047244094488189,119,0,169
0.2125984251968504,122,0,169
0.2204724409448819,125,0,169
0.22834645669291337,127,0,169
0.23622047244094488,130,0,169
0.2440944881889764,133,0,169
0.25196850393700787,135,0,168
0.25984251968503935,138,0,168
0.26771653543307083,140,0,167
0.2755905511811024,143,0,167
0.28346456692913385,145,0,166
0.29133858267716534,148,0,165
0.2992125984251969,150,0,164
0.30708661417322836,152,0,163
0.31496062992125984,155,0,162
0.3228346456692913,157,3,161
0.3307086614173228,160,7,159
0.33858267716535434,162,11,158
0.3464566929133858,164,15,156
0.3543307086614173,166,19,155
0.36220472440944884,168,22,153
0.3700787401574803,171,26,151
0.3779527559055118,173,29,150
0.3858267716535433,175,32,148
0.39370078740157477,177,35,146
0.4015748031496063,179,37,144
0.4094488188976378,181,40,142
0.41732283464566927,183,43,141
0.4251968503937008,185,45,139
0.4330708661417323,187,48,137
0.4409448818897638,189,51,135
0.44881889763779526,190,53,133
0.45669291338582674,192,56,131
0.4645669291338583,194,58,129
0.47244094488188976,196,61,127
0.48031496062992124,198,63,125
0.4881889763779528,199,66,124
0.49606299212598426,201,68,122
0.5039370078740157,203,70,120
0.5118110236220472,204,73,118
0.5196850393700787,206,75,116
0.5275590551181102,208,78,114
0.5354330708661417,209,80,113
0.5433070866141733,211,82,111
0.5511811023622047,212,85,109
0.5590551181102362,214,87,107
0.5669291338582677,215,90,106
0.5748031496062992,217,92,104
0.5826771653543307,218,94,102
0.5905511811023622,220,97,100
0.5984251968503937,221,99,99
0.6062992125984252,222,102,97
0.6141732283464567,224,104,95
0.6220472440944882,225,107,93
0.6299212598425197,226,109,92
0.6377952755905512,228,112,90
0.6456692913385826,229,114,88
0.6535433070866141,230,117,86
0.6614173228346456,231,119,85
0.6692913385826772,232,122,83
0.6771653543307087,234,124,81
0.6850393700787402,235,127,79
0.6929133858267716,236,129,77
0.7007874015748031,237,132,76
0.7086614173228346,238,135,74
0.7165354330708661,239,137,72
0.7244094488188977,239,140,70
0.7322834645669292,240,143,68
0.7401574803149606,241,146,67
0.7480314960629921,242,148,65
0.7559055118110236,242,151,63
0.7637795275590551,243,154,61
0.7716535433070866,244,157,59
0.7795275590551181,244,160,57
0.7874015748031495,245,163,55
0.7952755905511811,245,166,54
0.8031496062992126,245,168,52
0.8110236220472441,246,171,50
0.8188976377952756,246,174,48
0.8267716535433071,246,178,46
0.8346456692913385,246,181,44
0.84251968503937,246,184,43
0.8503937007874016,246,187,41
0.8582677165354331,246,190,39
0.8661417322834646,245,193,37
0.8740157480314961,245,196,36
0.8818897637795275,245,200,34
0.889763779527559,244,203,33
0.8976377952755905,244,206,32
0.905511811023622,243,209,31
0.9133858267716535,242,213,30
0.9212598425196851,241,216,30
0.9291338582677166,240,219,29
0.937007874015748,239,223,29
0.9448818897637795,238,226,29
0.952755905511811,237,230,29
0.9606299212598425,235,233,30
0.968503937007874,234,237,30
0.9763779527559056,232,240,30
0.984251968503937,231,244,29
0.9921259842519685,229,247,27
1.0,228,250,21
