scalar,RGB_r,RGB_g,RGB_b
0.0,1,0,4
0.0019569471624266144,1,0,4
0.003913894324853229,1,0,5
0.005870841487279843,1,0,5
0.007827788649706457,1,0,6
0.009784735812133072,2,1,7
0.011741682974559686,2,1,8
0.0136986301369863,2,1,9
0.015655577299412915,2,1,10
0.01761252446183953,3,1,11
0.019569471624266144,3,1,12
0.021526418786692758,3,2,13
0.023483365949119372,4,2,14
0.025440313111545987,4,2,15
0.0273972602739726,4,2,16
0.029354207436399216,5,2,17
0.03131115459882583,5,3,18
0.033268101761252444,6,3,19
0.03522504892367906,6,3,21
0.03718199608610567,7,3,22
0.03913894324853229,7,3,23
0.0410958904109589,8,4,24
0.043052837573385516,8,4,25
0.04500978473581213,9,4,26
0.046966731898238745,10,4,27
0.04892367906066536,10,5,28
0.050880626223091974,11,5,29
0.05283757338551859,12,5,30
0.0547945205479452,12,5,32
0.05675146771037182,13,6,33
0.05870841487279843,14,6,34
0.060665362035225046,14,6,35
0.06262230919765166,15,6,36
0.06457925636007827,16,7,37
0.06653620352250489,16,7,38
0.0684931506849315,17,7,40
0.07045009784735812,18,7,41
0.07240704500978473,19,7,42
0.07436399217221135,19,8,43
0.07632093933463796,20,8,44
0.07827788649706457,21,8,45
0.08023483365949119,22,8,47
0.0821917808219178,22,8,48
0.08414872798434442,23,9,49
0.08610567514677103,24,9,50
0.08806262230919765,24,9,51
0.09001956947162426,25,9,53
0.09197651663405088,26,9,54
0.09393346379647749,27,9,55
0.0958904109589041,28,9,56
0.09784735812133072,28,9,57
0.09980430528375733,29,9,59
0.10176125244618395,30,9,60
0.10371819960861056,31,9,61
0.10567514677103718,32,9,62
0.10763209393346379,32,9,64
0.1095890410958904,33,9,65
0.11154598825831702,34,9,66
0.11350293542074363,35,9,67
0.11545988258317025,36,9,68
0.11741682974559686,37,9,70
0.11937377690802348,38,9,71
0.12133072407045009,38,9,72
0.1232876712328767,39,9,73
0.12524461839530332,40,9,74
0.12720156555772993,41,8,75
0.12915851272015655,42,8,77
0.13111545988258316,43,8,78
0.13307240704500978,44,8,79
0.1350293542074364,45,8,80
0.136986301369863,45,7,81
0.13894324853228962,46,7,82
0.14090019569471623,47,7,83
0.14285714285714285,48,7,84
0.14481409001956946,49,6,85
0.14677103718199608,50,6,86
0.1487279843444227,51,6,87
0.1506849315068493,52,5,88
0.15264187866927592,53,5,89
0.15459882583170254,54,5,90
0.15655577299412915,54,5,91
0.15851272015655576,55,4,92
0.16046966731898238,56,4,92
0.162426614481409,57,4,93
0.1643835616438356,58,4,94
0.16634050880626222,59,3,95
0.16829745596868884,60,3,95
0.17025440313111545,60,3,96
0.17221135029354206,61,3,97
0.17416829745596868,62,3,97
0.1761252446183953,63,3,98
0.1780821917808219,64,2,99
0.18003913894324852,65,2,99
0.18199608610567514,65,2,100
0.18395303326810175,66,2,100
0.18590998043052837,67,2,101
0.18786692759295498,68,2,101
0.1898238747553816,69,2,102
0.1917808219178082,69,2,102
0.19373776908023482,70,2,103
0.19569471624266144,71,2,103
0.19765166340508805,72,2,104
0.19960861056751467,73,2,104
0.20156555772994128,73,2,104
0.2035225048923679,74,2,105
0.2054794520547945,75,2,105
0.20743639921722112,76,2,105
0.20939334637964774,76,3,106
0.21135029354207435,77,3,106
0.21330724070450097,78,3,106
0.21526418786692758,79,3,107
0.2172211350293542,79,3,107
0.2191780821917808,80,3,107
0.22113502935420742,81,4,107
0.22309197651663404,82,4,108
0.22504892367906065,82,4,108
0.22700587084148727,83,4,108
0.22896281800391388,84,5,108
0.2309197651663405,85,5,108
0.2328767123287671,85,5,109
0.23483365949119372,86,5,109
0.23679060665362034,87,6,109
0.23874755381604695,88,6,109
0.24070450097847357,88,6,109
0.24266144814090018,89,7,109
0.2446183953033268,90,7,110
0.2465753424657534,91,7,110
0.24853228962818003,91,8,110
0.25048923679060664,92,8,110
0.25244618395303325,93,9,110
0.25440313111545987,93,9,110
0.2563600782778865,94,9,110
0.2583170254403131,95,10,110
0.2602739726027397,96,10,110
0.2622309197651663,96,10,111
0.26418786692759294,97,11,111
0.26614481409001955,98,11,111
0.26810176125244617,98,12,111
0.2700587084148728,99,12,111
0.2720156555772994,100,13,111
0.273972602739726,101,13,111
0.2759295499021526,101,13,111
0.27788649706457924,102,14,111
0.27984344422700586,103,14,111
0.28180039138943247,104,14,111
0.2837573385518591,104,15,111
0.2857142857142857,105,15,111
0.2876712328767123,106,16,111
0.2896281800391389,106,16,111
0.29158512720156554,107,16,111
0.29354207436399216,108,17,111
0.29549902152641877,109,17,111
0.2974559686888454,109,17,111
0.299412915851272,110,18,111
0.3013698630136986,111,18,111
0.30332681017612523,112,19,111
0.30528375733855184,112,19,111
0.30724070450097846,113,19,111
0.30919765166340507,114,20,111
0.3111545988258317,114,20,111
0.3131115459882583,115,20,111
0.3150684931506849,116,21,111
0.31702544031311153,117,21,110
0.31898238747553814,117,21,110
0.32093933463796476,118,22,110
0.32289628180039137,119,22,110
0.324853228962818,120,22,110
0.3268101761252446,120,23,110
0.3287671232876712,121,23,110
0.33072407045009783,122,23,110
0.33268101761252444,122,24,110
0.33463796477495106,123,24,110
0.33659491193737767,124,24,110
0.3385518590998043,125,25,109
0.3405088062622309,125,25,109
0.3424657534246575,126,25,109
0.34442270058708413,127,26,109
0.34637964774951074,128,26,109
0.34833659491193736,128,26,109
0.350293542074364,129,27,109
0.3522504892367906,130,27,109
0.3542074363992172,130,27,108
0.3561643835616438,131,28,108
0.35812133072407043,132,28,108
0.36007827788649704,133,28,108
0.36203522504892366,133,29,108
0.3639921722113503,134,29,108
0.3659491193737769,135,29,107
0.3679060665362035,136,30,107
0.3698630136986301,136,30,107
0.37181996086105673,137,30,107
0.37377690802348335,138,31,107
0.37573385518590996,139,31,106
0.3776908023483366,139,31,106
0.3796477495107632,140,32,106
0.3816046966731898,141,32,106
0.3835616438356164,142,32,106
0.38551859099804303,142,33,105
0.38747553816046965,143,33,105
0.38943248532289626,144,33,105
0.3913894324853229,144,34,105
0.3933463796477495,145,34,105
0.3953033268101761,146,34,104
0.3972602739726027,147,35,104
0.39921722113502933,147,35,104
0.40117416829745595,148,35,104
0.40313111545988256,149,35,103
0.4050880626223092,150,36,103
0.4070450097847358,150,36,103
0.4090019569471624,151,36,102
0.410958904109589,152,37,102
0.41291585127201563,153,37,102
0.41487279843444225,153,37,102
0.41682974559686886,154,38,101
0.4187866927592955,155,38,101
0.4207436399217221,156,38,101
0.4227005870841487,156,39,100
0.4246575342465753,157,39,100
0.42661448140900193,158,39,100
0.42857142857142855,158,40,100
0.43052837573385516,159,40,99
0.4324853228962818,160,40,99
0.4344422700587084,161,41,99
0.436399217221135,161,41,98
0.4383561643835616,162,41,98
0.44031311154598823,163,42,98
0.44227005870841485,164,42,97
0.44422700587084146,164,43,97
0.4461839530332681,165,43,97
0.4481409001956947,166,43,96
0.4500978473581213,167,44,96
0.4520547945205479,167,44,95
0.45401174168297453,168,44,95
0.45596868884540115,169,45,95
0.45792563600782776,169,45,94
0.4598825831702544,170,45,94
0.461839530332681,171,46,94
0.4637964774951076,172,46,93
0.4657534246575342,172,46,93
0.46771037181996084,173,47,92
0.46966731898238745,174,47,92
0.47162426614481406,174,48,92
0.4735812133072407,175,48,91
0.4755381604696673,176,48,91
0.4774951076320939,177,49,90
0.4794520547945205,177,49,90
0.48140900195694714,178,50,89
0.48336594911937375,179,50,89
0.48532289628180036,179,50,89
0.487279843444227,180,51,88
0.4892367906066536,181,51,88
0.4911937377690802,182,52,87
0.4931506849315068,182,52,87
0.49510763209393344,183,52,86
0.49706457925636005,184,53,86
0.49902152641878667,184,53,86
0.5009784735812133,185,54,85
0.5029354207436398,186,54,85
0.5048923679060665,186,55,84
0.5068493150684932,187,55,84
0.5088062622309197,188,55,83
0.5107632093933463,188,56,83
0.512720156555773,189,56,82
0.5146771037181996,190,57,82
0.5166340508806262,191,57,81
0.5185909980430528,191,58,81
0.5205479452054794,192,58,80
0.5225048923679061,193,59,80
0.5244618395303327,193,59,79
0.5264187866927592,194,60,79
0.5283757338551859,195,60,78
0.5303326810176126,195,60,78
0.5322896281800391,196,61,77
0.5342465753424657,196,61,77
0.5362035225048923,197,62,76
0.538160469667319,198,62,76
0.5401174168297456,198,63,75
0.5420743639921721,199,63,75
0.5440313111545988,200,64,74
0.5459882583170255,200,65,74
0.547945205479452,201,65,73
0.5499021526418786,202,66,73
0.5518590998043053,202,66,72
0.5538160469667319,203,67,72
0.5557729941291585,203,67,71
0.557729941291585,204,68,70
0.5596868884540117,205,68,70
0.5616438356164384,205,69,69
0.5636007827788649,206,69,69
0.5655577299412915,207,70,68
0.5675146771037182,207,71,68
0.5694716242661448,208,71,67
0.5714285714285714,208,72,67
0.573385518590998,209,72,66
0.5753424657534246,209,73,65
0.5772994129158513,210,73,65
0.5792563600782779,211,74,64
0.5812133072407044,211,75,64
0.5831702544031311,212,75,63
0.5851272015655578,212,76,63
0.5870841487279843,213,76,62
0.5890410958904109,213,77,62
0.5909980430528375,214,78,61
0.5929549902152642,215,78,60
0.5949119373776908,215,79,60
0.5968688845401173,216,80,59
0.598825831702544,216,80,59
0.6007827788649707,217,81,58
0.6027397260273972,217,82,57
0.6046966731898238,218,82,57
0.6066536203522505,218,83,56
0.6086105675146771,219,84,56
0.6105675146771037,219,84,55
0.6125244618395302,220,85,55
0.6144814090019569,220,86,54
0.6164383561643836,221,86,53
0.6183953033268101,221,87,53
0.6203522504892367,222,88,52
0.6223091976516634,222,88,52
0.62426614481409,223,89,51
0.6262230919765166,223,90,50
0.6281800391389432,224,90,50
0.6301369863013698,224,91,49
0.6320939334637965,225,92,49
0.6340508806262231,225,93,48
0.6360078277886496,226,93,47
0.6379647749510763,226,94,47
