scalar,RGB_r,RGB_g,RGB_b
0.0,1,0,4
0.0019569471624266144,1,0,4
0.003913894324853229,1,0,5
0.005870841487279843,1,0,5
0.007827788649706457,1,0,6
0.009784735812133072,2,1,7
0.011741682974559686,2,1,8
0.0136986301369863,2,1,9
0.015655577299412915,2,1,10
0.01761252446183953,3,1,11
0.019569471624266144,3,1,12
0.021526418786692758,3,2,13
0.023483365949119372,4,2,14
0.025440313111545987,4,2,15
0.0273972602739726,4,2,16
0.029354207436399216,5,2,17
0.03131115459882583,5,3,18
0.033268101761252444,6,3,19
0.03522504892367906,6,3,20
0.03718199608610567,7,3,21
0.03913894324853229,7,4,22
0.0410958904109589,8,4,23
0.043052837573385516,8,4,24
0.04500978473581213,9,5,25
0.046966731898238745,9,5,26
0.04892367906066536,10,5,27
0.050880626223091974,10,5,28
0.05283757338551859,11,6,29
0.0547945205479452,12,6,30
0.05675146771037182,12,6,31
0.05870841487279843,13,7,32
0.060665362035225046,14,7,33
0.06262230919765166,14,7,34
0.06457925636007827,15,7,35
0.06653620352250489,15,8,36
0.0684931506849315,16,8,37
0.07045009784735812,17,8,38
0.07240704500978473,17,9,40
0.07436399217221135,18,9,41
0.07632093933463796,19,9,42
0.07827788649706457,19,10,43
0.08023483365949119,20,10,44
0.0821917808219178,21,10,45
0.08414872798434442,21,10,46
0.08610567514677103,22,11,47
0.08806262230919765,22,11,48
0.09001956947162426,23,11,50
0.09197651663405088,24,12,51
0.09393346379647749,25,12,52
0.0958904109589041,25,12,53
0.09784735812133072,26,12,54
0.09980430528375733,27,12,55
0.10176125244618395,27,13,56
0.10371819960861056,28,13,58
0.10567514677103718,29,13,59
0.10763209393346379,29,13,60
0.1095890410958904,30,13,61
0.11154598825831702,31,14,62
0.11350293542074363,32,14,63
0.11545988258317025,32,14,65
0.11741682974559686,33,14,66
0.11937377690802348,34,14,67
0.12133072407045009,35,14,68
0.1232876712328767,35,14,70
0.12524461839530332,36,14,71
0.12720156555772993,37,14,72
0.12915851272015655,38,14,73
0.13111545988258316,38,14,74
0.13307240704500978,39,14,76
0.1350293542074364,40,14,77
0.136986301369863,41,14,78
0.13894324853228962,42,14,79
0.14090019569471623,42,14,80
0.14285714285714285,43,14,82
0.14481409001956946,44,14,83
0.14677103718199608,45,14,84
0.1487279843444227,46,14,85
0.1506849315068493,47,14,87
0.15264187866927592,47,14,88
0.15459882583170254,48,14,89
0.15655577299412915,49,13,90
0.15851272015655576,50,13,91
0.16046966731898238,51,13,92
0.162426614481409,52,13,94
0.1643835616438356,53,13,95
0.16634050880626222,54,12,96
0.16829745596868884,54,12,97
0.17025440313111545,55,12,98
0.17221135029354206,56,11,99
0.17416829745596868,57,11,100
0.1761252446183953,58,11,101
0.1780821917808219,59,11,102
0.18003913894324852,60,10,103
0.18199608610567514,61,10,104
0.18395303326810175,61,10,105
0.18590998043052837,62,9,106
0.18786692759295498,63,9,107
0.1898238747553816,64,9,108
0.1917808219178082,65,8,109
0.19373776908023482,66,8,110
0.19569471624266144,67,8,110
0.19765166340508805,67,8,111
0.19960861056751467,68,7,112
0.20156555772994128,69,7,113
0.2035225048923679,70,7,113
0.2054794520547945,71,7,114
0.20743639921722112,72,7,115
0.20939334637964774,72,7,115
0.21135029354207435,73,6,116
0.21330724070450097,74,6,117
0.21526418786692758,75,6,117
0.2172211350293542,76,6,118
0.2191780821917808,76,6,118
0.22113502935420742,77,6,119
0.22309197651663404,78,6,119
0.22504892367906065,79,6,120
0.22700587084148727,79,6,120
0.22896281800391388,80,7,120
0.2309197651663405,81,7,121
0.2328767123287671,82,7,121
0.23483365949119372,83,7,122
0.23679060665362034,83,7,122
0.23874755381604695,84,7,122
0.24070450097847357,85,8,123
0.24266144814090018,85,8,123
0.2446183953033268,86,8,123
0.2465753424657534,87,8,124
0.24853228962818003,88,9,124
0.25048923679060664,88,9,124
0.25244618395303325,89,9,124
0.25440313111545987,90,10,125
0.2563600782778865,91,10,125
0.2583170254403131,91,11,125
0.2602739726027397,92,11,125
0.2622309197651663,93,11,126
0.26418786692759294,93,12,126
0.26614481409001955,94,12,126
0.26810176125244617,95,13,126
0.2700587084148728,96,13,126
0.2720156555772994,96,13,127
0.273972602739726,97,14,127
0.2759295499021526,98,14,127
0.27788649706457924,98,15,127
0.27984344422700586,99,15,127
0.28180039138943247,100,15,127
0.2837573385518591,100,16,128
0.2857142857142857,101,16,128
0.2876712328767123,102,17,128
0.2896281800391389,103,17,128
0.29158512720156554,103,18,128
0.29354207436399216,104,18,128
0.29549902152641877,105,18,128
0.2974559686888454,105,19,128
0.299412915851272,106,19,129
0.3013698630136986,107,20,129
0.30332681017612523,107,20,129
0.30528375733855184,108,20,129
0.30724070450097846,109,21,129
0.30919765166340507,110,21,129
0.3111545988258317,110,22,129
0.3131115459882583,111,22,129
0.3150684931506849,112,22,129
0.31702544031311153,112,23,129
0.31898238747553814,113,23,129
0.32093933463796476,114,23,130
0.32289628180039137,115,24,130
0.324853228962818,115,24,130
0.3268101761252446,116,25,130
0.3287671232876712,117,25,130
0.33072407045009783,117,25,130
0.33268101761252444,118,26,130
0.33463796477495106,119,26,130
0.33659491193737767,119,26,130
0.3385518590998043,120,27,130
0.3405088062622309,121,27,130
0.3424657534246575,122,27,130
0.34442270058708413,122,28,130
0.34637964774951074,123,28,130
0.34833659491193736,124,29,130
0.350293542074364,124,29,130
0.3522504892367906,125,29,130
0.3542074363992172,126,30,130
0.3561643835616438,127,30,130
0.35812133072407043,127,30,130
0.36007827788649704,128,31,130
0.36203522504892366,129,31,130
0.3639921722113503,129,31,130
0.3659491193737769,130,32,130
0.3679060665362035,131,32,130
0.3698630136986301,132,32,130
0.37181996086105673,132,33,130
0.37377690802348335,133,33,130
0.37573385518590996,134,33,130
0.3776908023483366,135,34,130
0.3796477495107632,135,34,130
0.3816046966731898,136,34,130
0.3835616438356164,137,35,130
0.38551859099804303,137,35,130
0.38747553816046965,138,35,130
0.38943248532289626,139,35,130
0.3913894324853229,140,36,130
0.3933463796477495,140,36,130
0.3953033268101761,141,36,130
0.3972602739726027,142,37,130
0.39921722113502933,143,37,130
0.40117416829745595,143,37,130
0.40313111545988256,144,38,129
0.4050880626223092,145,38,129
0.4070450097847358,146,38,129
0.4090019569471624,146,38,129
0.410958904109589,147,39,129
0.41291585127201563,148,39,129
0.41487279843444225,149,39,129
0.41682974559686886,149,40,129
0.4187866927592955,150,40,129
0.4207436399217221,151,40,129
0.4227005870841487,152,41,129
0.4246575342465753,152,41,129
0.42661448140900193,153,41,128
0.42857142857142855,154,41,128
0.43052837573385516,155,42,128
0.4324853228962818,155,42,128
0.4344422700587084,156,42,128
0.436399217221135,157,43,128
0.4383561643835616,158,43,128
0.44031311154598823,158,43,128
0.44227005870841485,159,43,128
0.44422700587084146,160,44,127
0.4461839530332681,161,44,127
0.4481409001956947,161,44,127
0.4500978473581213,162,45,127
0.4520547945205479,163,45,127
0.45401174168297453,164,45,127
0.45596868884540115,164,45,127
0.45792563600782776,165,46,126
0.4598825831702544,166,46,126
0.461839530332681,167,46,126
0.4637964774951076,168,47,126
0.4657534246575342,168,47,126
0.46771037181996084,169,47,126
0.46966731898238745,170,47,125
0.47162426614481406,171,48,125
0.4735812133072407,171,48,125
0.4755381604696673,172,48,125
0.4774951076320939,173,49,125
0.4794520547945205,174,49,124
0.48140900195694714,174,49,124
0.48336594911937375,175,49,124
0.48532289628180036,176,50,124
0.487279843444227,177,50,124
0.4892367906066536,177,50,123
0.4911937377690802,178,51,123
0.4931506849315068,179,51,123
0.49510763209393344,180,51,123
0.49706457925636005,181,52,122
0.49902152641878667,181,52,122
0.5009784735812133,182,52,122
0.5029354207436398,183,52,122
0.5048923679060665,184,53,121
0.5068493150684932,184,53,121
0.5088062622309197,185,53,121
0.5107632093933463,186,54,121
0.512720156555773,187,54,120
0.5146771037181996,187,54,120
0.5166340508806262,188,55,120
0.5185909980430528,189,55,120
0.5205479452054794,190,55,119
0.5225048923679061,190,56,119
0.5244618395303327,191,56,119
0.5264187866927592,192,56,118
0.5283757338551859,193,57,118
0.5303326810176126,194,57,118
0.5322896281800391,194,57,118
0.5342465753424657,195,58,117
0.5362035225048923,196,58,117
0.538160469667319,197,58,117
0.5401174168297456,197,59,116
0.5420743639921721,198,59,116
0.5440313111545988,199,59,116
0.5459882583170255,200,60,115
0.547945205479452,200,60,115
0.5499021526418786,201,61,115
0.5518590998043053,202,61,114
0.5538160469667319,202,61,114
0.5557729941291585,203,62,114
0.557729941291585,204,62,113
0.5596868884540117,205,63,113
0.5616438356164384,205,63,113
0.5636007827788649,206,63,112
0.5655577299412915,207,64,112
0.5675146771037182,208,64,111
0.5694716242661448,208,65,111
0.5714285714285714,209,65,111
0.573385518590998,210,65,110
0.5753424657534246,210,66,110
0.5772994129158513,211,66,110
0.5792563600782779,212,67,109
0.5812133072407044,213,67,109
0.5831702544031311,213,68,108
0.5851272015655578,214,68,108
0.5870841487279843,215,69,108
0.5890410958904109,215,69,107
0.5909980430528375,216,70,107
0.5929549902152642,217,70,106
0.5949119373776908,217,71,106
0.5968688845401173,218,71,106
0.598825831702544,219,72,105
0.6007827788649707,219,72,105
0.6027397260273972,220,73,105
0.6046966731898238,221,73,104
0.6066536203522505,221,74,104
0.6086105675146771,222,75,103
0.6105675146771037,222,75,103
0.6125244618395302,223,76,103
0.6144814090019569,224,76,102
0.6164383561643836,224,77,102
0.6183953033268101,225,78,101
0.6203522504892367,225,78,101
0.6223091976516634,226,79,101
0.62426614481409,227,80,100
0.6262230919765166,227,80,100
0.6281800391389432,228,81,100
0.6301369863013698,228,82,99
0.6320939334637965,229,82,99
0.6340508806262231,229,83,98
0.6360078277886496,230,84,98
0.6379647749510763,230,84,98
