scalar,RGB_r,RGB_g,RGB_b
0.0,72,0,84
0.00392156862745098,73,0,86
0.00784313725490196,73,0,87
0.011764705882352941,74,0,89
0.01568627450980392,74,1,90
0.0196078431372549,74,2,92
0.023529411764705882,75,3,93
0.027450980392156862,75,5,95
0.03137254901960784,76,7,96
0.03529411764705882,76,8,98
0.0392156862745098,76,10,99
0.043137254901960784,77,12,100
0.047058823529411764,77,13,102
0.050980392156862744,77,15,103
0.054901960784313725,78,17,104
0.058823529411764705,78,18,106
0.06274509803921569,78,20,107
0.06666666666666667,78,21,108
0.07058823529411765,79,23,109
0.07450980392156863,79,24,110
0.0784313725490196,79,26,112
0.08235294117647059,79,27,113
0.08627450980392157,79,28,114
0.09019607843137255,79,30,115
0.09411764705882353,80,31,116
0.09803921568627451,80,33,117
0.10196078431372549,80,34,118
0.10588235294117647,80,35,119
0.10980392156862745,80,37,120
0.11372549019607843,80,38,121
0.11764705882352941,80,39,122
0.12156862745098039,80,41,123
0.12549019607843137,80,42,124
0.12941176470588234,80,43,125
0.13333333333333333,80,44,125
0.13725490196078433,79,46,126
0.1411764705882353,79,47,127
0.14509803921568626,79,48,128
0.14901960784313725,79,50,128
0.15294117647058825,79,51,129
0.1568627450980392,79,52,130
0.16078431372549018,79,53,130
0.16470588235294117,78,55,131
0.16862745098039217,78,56,132
0.17254901960784313,78,57,132
0.1764705882352941,78,58,133
0.1803921568627451,77,60,133
0.1843137254901961,77,61,134
0.18823529411764706,77,62,134
0.19215686274509802,76,63,135
0.19607843137254902,76,65,135
0.2,76,66,136
0.20392156862745098,75,67,136
0.20784313725490194,75,68,136
0.21176470588235294,75,69,137
0.21568627450980393,74,71,137
0.2196078431372549,74,72,137
0.22352941176470587,74,73,138
0.22745098039215686,73,74,138
0.23137254901960785,73,75,138
0.23529411764705882,73,76,139
0.2392156862745098,72,77,139
0.24313725490196078,72,79,139
0.24705882352941178,71,80,139
0.25098039215686274,71,81,140
0.2549019607843137,70,82,140
0.2588235294117647,70,83,140
0.2627450980392157,70,84,140
0.26666666666666666,69,85,140
0.27058823529411763,69,86,140
0.27450980392156865,68,87,141
0.2784313725490196,68,89,141
0.2823529411764706,68,90,141
0.28627450980392155,67,91,141
0.2901960784313725,67,92,141
0.29411764705882354,66,93,141
0.2980392156862745,66,94,141
0.30196078431372547,65,95,141
0.3058823529411765,65,96,142
0.30980392156862746,65,97,142
0.3137254901960784,64,98,142
0.3176470588235294,64,99,142
0.32156862745098036,63,100,142
0.3254901960784314,63,101,142
0.32941176470588235,62,102,142
0.3333333333333333,62,103,142
0.33725490196078434,62,104,142
0.3411764705882353,61,105,142
0.34509803921568627,61,106,142
0.34901960784313724,60,107,142
0.3529411764705882,60,108,142
0.3568627450980392,60,109,142
